,PurchaseOrder,PurchaseOrderCreationDate,VendorKey,PlantKey,MaterialKey,MaterialPlantKey,PurchaseOrderQuantity,PlannedGoodsReceiptDate,ActualGoodsReceiptDate,PlannedArrivalDateYard,ActualArrivalDateYard,PlannedVendorShipmentDate,ActualVendorShipmentDate,ReceiptTimeDeviation
3090,4500003090,4/26/2024,1002,8,1,10008,76,5/20/2024,5/20/2024,5/18/2024,5/18/2024,5/16/2024,5/16/2024,0
3091,4500003091,11/22/2022,1002,5,1,10005,86,12/15/2022,12/12/2022,12/13/2022,12/13/2022,12/12/2022,12/12/2022,-3
3092,4500003092,8/15/2023,1002,8,1,10008,71,9/8/2023,9/7/2023,9/6/2023,9/6/2023,9/4/2023,9/4/2023,-1
3093,4500003093,3/22/2022,1001,4,1,10004,71,4/14/2022,4/11/2022,4/12/2022,4/12/2022,4/11/2022,4/11/2022,-3
3094,4500003094,12/1/2022,1001,4,2,20004,77,12/24/2022,1/3/2023,12/22/2022,1/1/2023,12/21/2022,12/31/2022,10
3095,4500003095,3/16/2023,1002,5,1,10005,72,4/8/2023,4/8/2023,4/6/2023,4/6/2023,4/5/2023,4/5/2023,0
3096,4500003096,3/4/2022,1002,5,1,10005,81,3/27/2022,3/25/2022,3/25/2022,3/25/2022,3/24/2022,3/24/2022,-2
3097,4500003097,10/15/2022,1002,5,1,10005,76,11/7/2022,11/4/2022,11/5/2022,11/5/2022,11/4/2022,11/4/2022,-3
3098,4500003098,11/7/2022,1002,5,2,20005,91,11/30/2022,12/9/2022,11/28/2022,11/28/2022,11/27/2022,11/27/2022,9
3099,4500003099,5/2/2024,1001,4,1,10004,78,5/25/2024,5/23/2024,5/23/2024,5/23/2024,5/22/2024,5/22/2024,-2
3100,4500003100,7/28/2023,1003,6,1,10006,76,8/20/2023,8/17/2023,8/18/2023,8/18/2023,8/17/2023,8/17/2023,-3
3101,4500003101,8/4/2022,1001,4,2,20004,73,8/27/2022,8/27/2022,8/25/2022,8/25/2022,8/24/2022,8/24/2022,0
3102,4500003102,10/4/2022,1001,4,1,10004,74,10/27/2022,10/25/2022,10/25/2022,10/25/2022,10/24/2022,10/24/2022,-2
3103,4500003103,12/5/2024,1001,7,1,10007,73,12/28/2024,12/27/2024,12/26/2024,12/26/2024,12/25/2024,12/25/2024,-1
3104,4500003104,1/6/2024,1003,6,1,10006,80,1/29/2024,1/24/2024,1/27/2024,1/27/2024,1/26/2024,1/26/2024,-5
3105,4500003105,2/19/2023,1002,8,2,20008,85,3/15/2023,3/21/2023,3/13/2023,3/19/2023,3/11/2023,3/17/2023,6
3106,4500003106,9/20/2023,1002,5,2,20005,73,10/13/2023,10/12/2023,10/11/2023,10/11/2023,10/10/2023,10/10/2023,-1
3107,4500003107,9/29/2023,1003,6,1,10006,90,10/22/2023,10/31/2023,10/20/2023,10/29/2023,10/19/2023,10/19/2023,9
3108,4500003108,10/5/2022,1002,5,1,10005,67,10/28/2022,11/4/2022,10/26/2022,11/2/2022,10/25/2022,11/1/2022,7
3109,4500003109,7/18/2022,1003,6,1,10006,66,8/10/2022,8/10/2022,8/8/2022,8/8/2022,8/7/2022,8/7/2022,0
3110,4500003110,8/17/2023,1002,5,2,20005,85,9/9/2023,9/8/2023,9/7/2023,9/7/2023,9/6/2023,9/6/2023,-1
3111,4500003111,10/17/2023,1002,8,1,10008,84,11/10/2023,11/7/2023,11/8/2023,11/8/2023,11/6/2023,11/6/2023,-3
3112,4500003112,8/26/2024,1003,6,1,10006,88,9/18/2024,9/23/2024,9/16/2024,9/21/2024,9/15/2024,9/20/2024,5
3113,4500003113,10/3/2023,1003,6,1,10006,73,10/26/2023,10/30/2023,10/24/2023,10/28/2023,10/23/2023,10/27/2023,4
3114,4500003114,7/6/2022,1003,6,2,20006,88,7/29/2022,7/29/2022,7/27/2022,7/27/2022,7/26/2022,7/26/2022,0
3115,4500003115,9/7/2023,1002,5,2,20005,72,9/30/2023,9/28/2023,9/28/2023,9/28/2023,9/27/2023,9/27/2023,-2
3116,4500003116,4/28/2024,1003,6,2,20006,73,5/21/2024,5/16/2024,5/19/2024,5/19/2024,5/18/2024,5/18/2024,-5
3117,4500003117,5/20/2024,1002,5,1,10005,80,6/12/2024,6/7/2024,6/10/2024,6/10/2024,6/9/2024,6/9/2024,-5
3118,4500003118,12/19/2021,1002,5,1,10005,86,1/11/2022,1/21/2022,1/9/2022,1/19/2022,1/8/2022,1/18/2022,10
3119,4500003119,3/26/2024,1001,4,2,20004,77,4/18/2024,4/15/2024,4/16/2024,4/16/2024,4/15/2024,4/15/2024,-3
3120,4500003120,3/16/2023,1001,4,2,20004,69,4/8/2023,4/7/2023,4/6/2023,4/6/2023,4/5/2023,4/5/2023,-1
3121,4500003121,5/6/2024,1002,8,1,10008,76,5/30/2024,6/12/2024,5/28/2024,6/10/2024,5/26/2024,6/8/2024,13
3122,4500003122,5/26/2022,1001,4,1,10004,76,6/18/2022,6/16/2022,6/16/2022,6/16/2022,6/15/2022,6/15/2022,-2
3123,4500003123,10/25/2022,1002,5,1,10005,83,11/17/2022,11/16/2022,11/15/2022,11/15/2022,11/14/2022,11/14/2022,-1
3124,4500003124,11/11/2024,1002,5,1,10005,79,12/4/2024,12/4/2024,12/2/2024,12/2/2024,12/1/2024,12/1/2024,0
3125,4500003125,6/28/2023,1001,4,1,10004,78,7/21/2023,7/26/2023,7/19/2023,7/24/2023,7/18/2023,7/23/2023,5
3126,4500003126,10/8/2024,1003,6,1,10006,82,10/31/2024,10/28/2024,10/29/2024,10/29/2024,10/28/2024,10/28/2024,-3
3127,4500003127,2/5/2023,1003,6,2,20006,79,2/28/2023,2/24/2023,2/26/2023,2/26/2023,2/25/2023,2/25/2023,-4
3128,4500003128,10/12/2023,1002,8,1,10008,87,11/5/2023,11/1/2023,11/3/2023,11/3/2023,11/1/2023,11/1/2023,-4
3129,4500003129,2/17/2024,1001,4,1,10004,72,3/11/2024,3/11/2024,3/9/2024,3/9/2024,3/8/2024,3/8/2024,0
3130,4500003130,11/1/2022,1003,6,2,20006,68,11/24/2022,11/25/2022,11/22/2022,11/22/2022,11/21/2022,11/21/2022,1
3131,4500003131,3/9/2024,1002,5,1,10005,67,4/1/2024,3/29/2024,3/30/2024,3/30/2024,3/29/2024,3/29/2024,-3
3132,4500003132,10/16/2024,1001,4,1,10004,93,11/8/2024,11/7/2024,11/6/2024,11/6/2024,11/5/2024,11/5/2024,-1
3133,4500003133,6/28/2022,1002,5,1,10005,70,7/21/2022,7/18/2022,7/19/2022,7/19/2022,7/18/2022,7/18/2022,-3
3134,4500003134,5/16/2024,1001,4,1,10004,67,6/8/2024,6/21/2024,6/6/2024,6/19/2024,6/5/2024,6/18/2024,13
3135,4500003135,3/16/2023,1002,8,1,10008,86,4/9/2023,4/9/2023,4/7/2023,4/7/2023,4/5/2023,4/5/2023,0
3136,4500003136,9/20/2022,1002,8,1,10008,81,10/14/2022,10/27/2022,10/12/2022,10/25/2022,10/10/2022,10/23/2022,13
3137,4500003137,3/27/2024,1001,4,1,10004,76,4/19/2024,4/19/2024,4/17/2024,4/17/2024,4/16/2024,4/16/2024,0
3138,4500003138,9/14/2024,1001,4,1,10004,74,10/7/2024,10/17/2024,10/5/2024,10/15/2024,10/4/2024,10/14/2024,10
3139,4500003139,6/17/2024,1002,8,1,10008,81,7/11/2024,7/11/2024,7/9/2024,7/9/2024,7/7/2024,7/7/2024,0
3140,4500003140,5/12/2023,1003,6,1,10006,76,6/4/2023,6/1/2023,6/2/2023,6/2/2023,6/1/2023,6/1/2023,-3
3141,4500003141,6/1/2023,1003,6,1,10006,70,6/24/2023,6/24/2023,6/22/2023,6/22/2023,6/21/2023,6/21/2023,0
3142,4500003142,1/8/2023,1001,4,2,20004,86,1/31/2023,1/26/2023,1/29/2023,1/29/2023,1/28/2023,1/28/2023,-5
3143,4500003143,5/11/2023,1002,5,1,10005,72,6/3/2023,6/1/2023,6/1/2023,6/1/2023,5/31/2023,5/31/2023,-2
3144,4500003144,8/3/2024,1003,6,1,10006,89,8/26/2024,8/21/2024,8/24/2024,8/24/2024,8/23/2024,8/23/2024,-5
3145,4500003145,8/24/2023,1001,4,1,10004,76,9/16/2023,9/14/2023,9/14/2023,9/14/2023,9/13/2023,9/13/2023,-2
3146,4500003146,7/20/2024,1001,4,1,10004,82,8/12/2024,8/9/2024,8/10/2024,8/10/2024,8/9/2024,8/9/2024,-3
3147,4500003147,12/10/2023,1002,5,1,10005,77,1/2/2024,1/1/2024,12/31/2023,12/31/2023,12/30/2023,12/30/2023,-1
3148,4500003148,12/7/2022,1002,8,1,10008,74,12/31/2022,12/29/2022,12/29/2022,12/29/2022,12/27/2022,12/27/2022,-2
3149,4500003149,12/22/2023,1003,6,1,10006,71,1/14/2024,1/12/2024,1/12/2024,1/12/2024,1/11/2024,1/11/2024,-2
3150,4500003150,6/18/2023,1003,6,1,10006,83,7/11/2023,7/11/2023,7/9/2023,7/9/2023,7/8/2023,7/8/2023,0
3151,4500003151,10/7/2024,1001,4,1,10004,83,10/30/2024,10/30/2024,10/28/2024,10/28/2024,10/27/2024,10/27/2024,0
3152,4500003152,7/31/2022,1003,6,1,10006,74,8/23/2022,8/19/2022,8/21/2022,8/21/2022,8/20/2022,8/20/2022,-4
3153,4500003153,3/10/2023,1002,8,2,20008,80,4/3/2023,4/3/2023,4/1/2023,4/1/2023,3/30/2023,3/30/2023,0
3154,4500003154,2/1/2023,1001,4,1,10004,82,2/24/2023,2/23/2023,2/22/2023,2/22/2023,2/21/2023,2/21/2023,-1
3155,4500003155,9/16/2022,1003,6,1,10006,66,10/9/2022,10/14/2022,10/7/2022,10/12/2022,10/6/2022,10/11/2022,5
3156,4500003156,11/30/2023,1001,4,1,10004,81,12/23/2023,12/23/2023,12/21/2023,12/21/2023,12/20/2023,12/20/2023,0
3157,4500003157,3/12/2022,1002,8,1,10008,81,4/5/2022,4/5/2022,4/3/2022,4/3/2022,4/1/2022,4/1/2022,0
3158,4500003158,3/31/2022,1001,4,1,10004,79,4/23/2022,4/21/2022,4/21/2022,4/21/2022,4/20/2022,4/20/2022,-2
3159,4500003159,10/8/2022,1001,4,1,10004,85,10/31/2022,10/31/2022,10/29/2022,10/29/2022,10/28/2022,10/28/2022,0
3160,4500003160,3/30/2022,1001,4,1,10004,79,4/22/2022,4/21/2022,4/20/2022,4/20/2022,4/19/2022,4/19/2022,-1
3161,4500003161,3/24/2024,1001,4,2,20004,83,4/16/2024,4/26/2024,4/14/2024,4/24/2024,4/13/2024,4/23/2024,10
3162,4500003162,10/5/2023,1003,6,1,10006,83,10/28/2023,11/9/2023,10/26/2023,11/7/2023,10/25/2023,11/6/2023,12
3163,4500003163,3/11/2022,1001,4,1,10004,81,4/3/2022,3/30/2022,4/1/2022,4/1/2022,3/31/2022,3/31/2022,-4
3164,4500003164,12/14/2022,1001,4,1,10004,82,1/6/2023,1/4/2023,1/4/2023,1/4/2023,1/3/2023,1/3/2023,-2
3165,4500003165,8/4/2022,1001,4,1,10004,81,8/27/2022,8/27/2022,8/25/2022,8/25/2022,8/24/2022,8/24/2022,0
3166,4500003166,2/4/2024,1003,6,1,10006,75,2/27/2024,3/4/2024,2/25/2024,3/2/2024,2/24/2024,3/1/2024,6
3167,4500003167,3/16/2022,1002,5,1,10005,81,4/8/2022,4/6/2022,4/6/2022,4/6/2022,4/5/2022,4/5/2022,-2
3168,4500003168,8/22/2024,1003,6,1,10006,81,9/14/2024,9/11/2024,9/12/2024,9/12/2024,9/11/2024,9/11/2024,-3
3169,4500003169,1/1/2024,1002,8,1,10008,80,1/25/2024,1/23/2024,1/23/2024,1/23/2024,1/21/2024,1/21/2024,-2
3170,4500003170,5/30/2022,1002,8,1,10008,84,6/23/2022,6/22/2022,6/21/2022,6/21/2022,6/19/2022,6/19/2022,-1
3171,4500003171,10/11/2023,1002,5,1,10005,95,11/3/2023,10/31/2023,11/1/2023,11/1/2023,10/31/2023,10/31/2023,-3
3172,4500003172,3/15/2023,1002,8,1,10008,72,4/8/2023,4/7/2023,4/6/2023,4/6/2023,4/4/2023,4/4/2023,-1
3173,4500003173,12/29/2022,1002,5,1,10005,84,1/21/2023,1/20/2023,1/19/2023,1/19/2023,1/18/2023,1/18/2023,-1
3174,4500003174,2/29/2024,1003,6,2,20006,69,3/23/2024,3/21/2024,3/21/2024,3/21/2024,3/20/2024,3/20/2024,-2
3175,4500003175,11/19/2022,1003,6,1,10006,79,12/12/2022,12/8/2022,12/10/2022,12/10/2022,12/9/2022,12/9/2022,-4
3176,4500003176,9/23/2023,1002,8,1,10008,83,10/17/2023,10/13/2023,10/15/2023,10/15/2023,10/13/2023,10/13/2023,-4
3177,4500003177,7/14/2022,1001,4,1,10004,83,8/6/2022,8/3/2022,8/4/2022,8/4/2022,8/3/2022,8/3/2022,-3
3178,4500003178,6/19/2024,1001,4,2,20004,72,7/12/2024,7/26/2024,7/10/2024,7/24/2024,7/9/2024,7/23/2024,14
3179,4500003179,7/1/2023,1001,4,1,10004,80,7/24/2023,7/20/2023,7/22/2023,7/22/2023,7/21/2023,7/21/2023,-4
3180,4500003180,5/23/2022,1002,8,2,20008,82,6/16/2022,6/13/2022,6/14/2022,6/14/2022,6/12/2022,6/12/2022,-3
3181,4500003181,8/14/2023,1001,4,1,10004,81,9/6/2023,9/5/2023,9/4/2023,9/4/2023,9/3/2023,9/3/2023,-1
3182,4500003182,7/14/2022,1001,4,1,10004,81,8/6/2022,8/4/2022,8/4/2022,8/4/2022,8/3/2022,8/3/2022,-2
3183,4500003183,12/31/2021,1001,4,1,10004,74,1/23/2022,1/28/2022,1/21/2022,1/26/2022,1/20/2022,1/25/2022,5
3184,4500003184,7/7/2023,1003,6,2,20006,80,7/30/2023,7/28/2023,7/28/2023,7/28/2023,7/27/2023,7/27/2023,-2
3185,4500003185,12/20/2023,1003,6,2,20006,77,1/12/2024,1/9/2024,1/10/2024,1/10/2024,1/9/2024,1/9/2024,-3
3186,4500003186,9/7/2023,1001,4,1,10004,81,9/30/2023,9/28/2023,9/28/2023,9/28/2023,9/27/2023,9/27/2023,-2
3187,4500003187,12/12/2021,1001,4,1,10004,74,1/4/2022,12/31/2021,1/2/2022,1/2/2022,1/1/2022,1/1/2022,-4
3188,4500003188,7/1/2023,1003,6,1,10006,75,7/24/2023,7/21/2023,7/22/2023,7/22/2023,7/21/2023,7/21/2023,-3
3189,4500003189,6/20/2023,1001,4,1,10004,75,7/13/2023,7/14/2023,7/11/2023,7/11/2023,7/10/2023,7/10/2023,1
3190,4500003190,2/7/2024,1001,4,1,10004,66,3/1/2024,2/28/2024,2/28/2024,2/28/2024,2/27/2024,2/27/2024,-2
3191,4500003191,9/18/2023,1002,8,1,10008,72,10/12/2023,10/25/2023,10/10/2023,10/23/2023,10/8/2023,10/21/2023,13
3192,4500003192,9/30/2022,1001,4,1,10004,70,10/23/2022,10/20/2022,10/21/2022,10/21/2022,10/20/2022,10/20/2022,-3
3193,4500003193,9/6/2023,1003,6,2,20006,72,9/29/2023,9/27/2023,9/27/2023,9/27/2023,9/26/2023,9/26/2023,-2
3194,4500003194,3/28/2024,1001,4,1,10004,81,4/20/2024,4/17/2024,4/18/2024,4/18/2024,4/17/2024,4/17/2024,-3
3195,4500003195,3/22/2024,1002,5,1,10005,77,4/14/2024,4/12/2024,4/12/2024,4/12/2024,4/11/2024,4/11/2024,-2
3196,4500003196,6/14/2023,1003,6,1,10006,71,7/7/2023,7/4/2023,7/5/2023,7/5/2023,7/4/2023,7/4/2023,-3
3197,4500003197,5/13/2024,1002,5,1,10005,82,6/5/2024,6/4/2024,6/3/2024,6/3/2024,6/2/2024,6/2/2024,-1
3198,4500003198,2/21/2024,1003,6,1,10006,71,3/15/2024,3/15/2024,3/13/2024,3/13/2024,3/12/2024,3/12/2024,0
3199,4500003199,1/25/2024,1001,4,1,10004,65,2/17/2024,2/16/2024,2/15/2024,2/15/2024,2/14/2024,2/14/2024,-1
3200,4500003200,4/11/2024,1003,6,1,10006,74,5/4/2024,5/2/2024,5/2/2024,5/2/2024,5/1/2024,5/1/2024,-2
3201,4500003201,10/29/2023,1002,8,1,10008,78,11/22/2023,11/20/2023,11/20/2023,11/20/2023,11/18/2023,11/18/2023,-2
3202,4500003202,12/21/2021,1001,4,1,10004,75,1/13/2022,1/13/2022,1/11/2022,1/11/2022,1/10/2022,1/10/2022,0
3203,4500003203,7/15/2023,1003,6,1,10006,73,8/7/2023,8/4/2023,8/5/2023,8/5/2023,8/4/2023,8/4/2023,-3
3204,4500003204,4/22/2024,1001,4,2,20004,84,5/15/2024,5/14/2024,5/13/2024,5/13/2024,5/12/2024,5/12/2024,-1
3205,4500003205,10/20/2024,1002,8,2,20008,81,11/13/2024,11/11/2024,11/11/2024,11/11/2024,11/9/2024,11/9/2024,-2
3206,4500003206,6/30/2022,1002,8,1,10008,71,7/24/2022,7/24/2022,7/22/2022,7/22/2022,7/20/2022,7/20/2022,0
3207,4500003207,8/20/2024,1001,4,1,10004,72,9/12/2024,9/12/2024,9/10/2024,9/10/2024,9/9/2024,9/9/2024,0
3208,4500003208,7/6/2023,1001,4,2,20004,83,7/29/2023,7/29/2023,7/27/2023,7/27/2023,7/26/2023,7/26/2023,0
3209,4500003209,12/14/2021,1002,8,1,10008,70,1/7/2022,1/5/2022,1/5/2022,1/5/2022,1/3/2022,1/3/2022,-2
3210,4500003210,10/4/2023,1001,4,1,10004,68,10/27/2023,10/25/2023,10/25/2023,10/25/2023,10/24/2023,10/24/2023,-2
3211,4500003211,10/21/2022,1003,6,2,20006,86,11/13/2022,11/17/2022,11/11/2022,11/15/2022,11/10/2022,11/14/2022,4
3212,4500003212,7/23/2022,1001,4,1,10004,77,8/15/2022,8/22/2022,8/13/2022,8/20/2022,8/12/2022,8/19/2022,7
3213,4500003213,11/21/2024,1002,5,1,10005,85,12/14/2024,12/12/2024,12/12/2024,12/12/2024,12/11/2024,12/11/2024,-2
3214,4500003214,4/11/2022,1002,5,1,10005,80,5/4/2022,5/4/2022,5/2/2022,5/2/2022,5/1/2022,5/1/2022,0
3215,4500003215,9/21/2024,1003,6,1,10006,68,10/14/2024,10/10/2024,10/12/2024,10/12/2024,10/11/2024,10/11/2024,-4
3216,4500003216,7/23/2022,1001,4,1,10004,76,8/15/2022,8/12/2022,8/13/2022,8/13/2022,8/12/2022,8/12/2022,-3
3217,4500003217,1/14/2024,1001,4,2,20004,79,2/6/2024,2/2/2024,2/4/2024,2/4/2024,2/3/2024,2/3/2024,-4
3218,4500003218,10/7/2023,1002,8,2,20008,82,10/31/2023,10/30/2023,10/29/2023,10/29/2023,10/27/2023,10/27/2023,-1
3219,4500003219,8/6/2022,1001,4,1,10004,78,8/29/2022,8/29/2022,8/27/2022,8/27/2022,8/26/2022,8/26/2022,0
3220,4500003220,8/24/2023,1001,4,1,10004,68,9/16/2023,9/16/2023,9/14/2023,9/14/2023,9/13/2023,9/13/2023,0
3221,4500003221,6/1/2022,1003,6,1,10006,80,6/24/2022,6/23/2022,6/22/2022,6/22/2022,6/21/2022,6/21/2022,-1
3222,4500003222,5/19/2023,1001,4,1,10004,83,6/11/2023,6/7/2023,6/9/2023,6/9/2023,6/8/2023,6/8/2023,-4
3223,4500003223,2/27/2024,1002,5,2,20005,73,3/21/2024,3/20/2024,3/19/2024,3/19/2024,3/18/2024,3/18/2024,-1
3224,4500003224,12/24/2023,1002,8,2,20008,75,1/17/2024,1/17/2024,1/15/2024,1/15/2024,1/13/2024,1/13/2024,0
3225,4500003225,12/26/2022,1002,5,1,10005,80,1/18/2023,1/18/2023,1/16/2023,1/16/2023,1/15/2023,1/15/2023,0
3226,4500003226,6/18/2024,1001,4,2,20004,76,7/11/2024,7/11/2024,7/9/2024,7/9/2024,7/8/2024,7/8/2024,0
3227,4500003227,10/25/2023,1001,4,2,20004,81,11/17/2023,11/28/2023,11/15/2023,11/26/2023,11/14/2023,11/25/2023,11
3228,4500003228,12/13/2022,1001,4,1,10004,82,1/5/2023,1/2/2023,1/3/2023,1/3/2023,1/2/2023,1/2/2023,-3
3229,4500003229,3/31/2024,1002,8,1,10008,72,4/24/2024,4/24/2024,4/22/2024,4/22/2024,4/20/2024,4/20/2024,0
3230,4500003230,10/16/2023,1001,4,2,20004,75,11/8/2023,11/8/2023,11/6/2023,11/6/2023,11/5/2023,11/5/2023,0
3231,4500003231,6/6/2023,1001,4,1,10004,72,6/29/2023,6/27/2023,6/27/2023,6/27/2023,6/26/2023,6/26/2023,-2
3232,4500003232,2/8/2023,1002,5,1,10005,72,3/3/2023,3/3/2023,3/1/2023,3/1/2023,2/28/2023,2/28/2023,0
3233,4500003233,2/26/2024,1002,5,1,10005,71,3/20/2024,3/20/2024,3/18/2024,3/18/2024,3/17/2024,3/17/2024,0
3234,4500003234,4/4/2022,1001,4,1,10004,63,4/27/2022,4/25/2022,4/25/2022,4/25/2022,4/24/2022,4/24/2022,-2
3235,4500003235,7/23/2024,1002,5,1,10005,76,8/15/2024,8/12/2024,8/13/2024,8/13/2024,8/12/2024,8/12/2024,-3
3236,4500003236,12/31/2023,1002,8,1,10008,87,1/24/2024,1/29/2024,1/22/2024,1/27/2024,1/20/2024,1/25/2024,5
3237,4500003237,10/25/2024,1002,5,1,10005,74,11/17/2024,11/14/2024,11/15/2024,11/15/2024,11/14/2024,11/14/2024,-3
3238,4500003238,8/3/2023,1001,4,1,10004,85,8/26/2023,8/25/2023,8/24/2023,8/24/2023,8/23/2023,8/23/2023,-1
3239,4500003239,9/15/2023,1003,6,1,10006,81,10/8/2023,10/6/2023,10/6/2023,10/6/2023,10/5/2023,10/5/2023,-2
3240,4500003240,5/26/2023,1002,8,1,10008,71,6/19/2023,6/19/2023,6/17/2023,6/17/2023,6/15/2023,6/15/2023,0
3241,4500003241,5/14/2022,1002,5,1,10005,72,6/6/2022,6/2/2022,6/4/2022,6/4/2022,6/3/2022,6/3/2022,-4
3242,4500003242,3/3/2024,1003,6,1,10006,76,3/26/2024,3/21/2024,3/24/2024,3/24/2024,3/23/2024,3/23/2024,-5
3243,4500003243,4/4/2024,1002,5,1,10005,73,4/27/2024,5/9/2024,4/25/2024,5/7/2024,4/24/2024,5/6/2024,12
3244,4500003244,8/22/2024,1001,4,1,10004,79,9/14/2024,9/13/2024,9/12/2024,9/12/2024,9/11/2024,9/11/2024,-1
3245,4500003245,4/18/2024,1001,4,1,10004,82,5/11/2024,5/10/2024,5/9/2024,5/9/2024,5/8/2024,5/8/2024,-1
3246,4500003246,12/20/2022,1001,4,1,10004,71,1/12/2023,1/10/2023,1/10/2023,1/10/2023,1/9/2023,1/9/2023,-2
3247,4500003247,5/25/2023,1001,4,1,10004,78,6/17/2023,6/14/2023,6/15/2023,6/15/2023,6/14/2023,6/14/2023,-3
3248,4500003248,4/2/2024,1002,8,1,10008,80,4/26/2024,4/30/2024,4/24/2024,4/28/2024,4/22/2024,4/26/2024,4
3249,4500003249,3/24/2023,1003,6,1,10006,79,4/16/2023,4/16/2023,4/14/2023,4/14/2023,4/13/2023,4/13/2023,0
3250,4500003250,5/5/2022,1002,5,2,20005,79,5/28/2022,5/27/2022,5/26/2022,5/26/2022,5/25/2022,5/25/2022,-1
3251,4500003251,9/2/2022,1003,6,1,10006,77,9/25/2022,9/25/2022,9/23/2022,9/23/2022,9/22/2022,9/22/2022,0
3252,4500003252,9/10/2023,1001,4,2,20004,77,10/3/2023,10/3/2023,10/1/2023,10/1/2023,9/30/2023,9/30/2023,0
3253,4500003253,6/24/2023,1003,6,1,10006,67,7/17/2023,7/17/2023,7/15/2023,7/15/2023,7/14/2023,7/14/2023,0
3254,4500003254,8/14/2024,1001,4,1,10004,64,9/6/2024,9/11/2024,9/4/2024,9/9/2024,9/3/2024,9/8/2024,5
3255,4500003255,3/29/2024,1002,5,1,10005,90,4/21/2024,4/21/2024,4/19/2024,4/19/2024,4/18/2024,4/18/2024,0
3256,4500003256,4/14/2023,1003,6,1,10006,71,5/7/2023,5/18/2023,5/5/2023,5/5/2023,5/4/2023,5/4/2023,11
3257,4500003257,7/16/2024,1003,6,2,20006,79,8/8/2024,8/7/2024,8/6/2024,8/6/2024,8/5/2024,8/5/2024,-1
3258,4500003258,8/22/2023,1001,4,1,10004,67,9/14/2023,9/11/2023,9/12/2023,9/12/2023,9/11/2023,9/11/2023,-3
3259,4500003259,4/12/2024,1003,6,2,20006,83,5/5/2024,5/5/2024,5/3/2024,5/3/2024,5/2/2024,5/2/2024,0
3260,4500003260,9/22/2024,1003,6,1,10006,78,10/15/2024,10/14/2024,10/13/2024,10/13/2024,10/12/2024,10/12/2024,-1
3261,4500003261,3/24/2024,1001,4,1,10004,79,4/16/2024,4/11/2024,4/14/2024,4/14/2024,4/13/2024,4/13/2024,-5
3262,4500003262,9/25/2022,1002,5,1,10005,69,10/18/2022,10/13/2022,10/16/2022,10/16/2022,10/15/2022,10/15/2022,-5
3263,4500003263,11/9/2023,1001,4,1,10004,79,12/2/2023,11/30/2023,11/30/2023,11/30/2023,11/29/2023,11/29/2023,-2
3264,4500003264,9/5/2023,1002,8,1,10008,81,9/29/2023,9/29/2023,9/27/2023,9/27/2023,9/25/2023,9/25/2023,0
3265,4500003265,8/3/2023,1002,5,1,10005,76,8/26/2023,8/25/2023,8/24/2023,8/24/2023,8/23/2023,8/23/2023,-1
3266,4500003266,4/1/2022,1002,8,1,10008,76,4/25/2022,4/20/2022,4/23/2022,4/23/2022,4/21/2022,4/21/2022,-5
3267,4500003267,6/8/2024,1001,4,1,10004,78,7/1/2024,7/1/2024,6/29/2024,6/29/2024,6/28/2024,6/28/2024,0
3268,4500003268,12/23/2023,1001,4,1,10004,71,1/15/2024,1/10/2024,1/13/2024,1/13/2024,1/12/2024,1/12/2024,-5
3269,4500003269,7/18/2022,1002,5,1,10005,73,8/10/2022,8/8/2022,8/8/2022,8/8/2022,8/7/2022,8/7/2022,-2
3270,4500003270,3/27/2023,1001,4,2,20004,68,4/19/2023,4/17/2023,4/17/2023,4/17/2023,4/16/2023,4/16/2023,-2
3271,4500003271,1/13/2023,1002,8,1,10008,80,2/6/2023,2/6/2023,2/4/2023,2/4/2023,2/2/2023,2/2/2023,0
3272,4500003272,11/30/2024,1002,5,1,10005,76,12/23/2024,12/20/2024,12/21/2024,12/21/2024,12/20/2024,12/20/2024,-3
3273,4500003273,9/21/2023,1001,4,1,10004,70,10/14/2023,10/13/2023,10/12/2023,10/12/2023,10/11/2023,10/11/2023,-1
3274,4500003274,9/26/2024,1001,4,2,20004,76,10/19/2024,10/19/2024,10/17/2024,10/17/2024,10/16/2024,10/16/2024,0
3275,4500003275,1/29/2022,1001,4,1,10004,72,2/21/2022,3/4/2022,2/19/2022,3/2/2022,2/18/2022,3/1/2022,11
3276,4500003276,7/28/2023,1001,4,1,10004,88,8/20/2023,8/16/2023,8/18/2023,8/18/2023,8/17/2023,8/17/2023,-4
3277,4500003277,11/12/2024,1001,4,1,10004,64,12/5/2024,12/3/2024,12/3/2024,12/3/2024,12/2/2024,12/2/2024,-2
3278,4500003278,11/29/2023,1003,6,2,20006,75,12/22/2023,12/22/2023,12/20/2023,12/20/2023,12/19/2023,12/19/2023,0
3279,4500003279,4/10/2023,1001,4,1,10004,85,5/3/2023,5/2/2023,5/1/2023,5/1/2023,4/30/2023,4/30/2023,-1
3280,4500003280,8/9/2024,1001,4,1,10004,67,9/1/2024,8/30/2024,8/30/2024,8/30/2024,8/29/2024,8/29/2024,-2
3281,4500003281,5/19/2023,1001,4,1,10004,75,6/11/2023,6/9/2023,6/9/2023,6/9/2023,6/8/2023,6/8/2023,-2
3282,4500003282,10/10/2024,1003,6,2,20006,79,11/2/2024,11/7/2024,10/31/2024,11/5/2024,10/30/2024,11/4/2024,5
